date_of_record,station_name,month_num,season,avg_temp,min_temp,max_temp,temp_range,wind_speed,air_pressure,barometric_depression,elevation,elevation_vulnerability,latitude,longitude,rainfall,rainfall_rolling_3d,rainfall_rolling_7d,rainfall_lag1,rainfall_delta_1d,doy_sin,doy_cos,month_sin,month_cos,flood_risk_score,inundation_depth_cm,risk_category
2016-07-19,Bombay / Colaba,7,Monsoon,26.4,23.4,27.0,3.6,13.2,1008.1,5.15,10,5.0,18.9,72.8167,57.9,85.9,127.8,15.0,42.9,-0.3109,-0.9505,-0.5,-0.866,0.7436,5.5,MODERATE
2016-07-20,Bombay / Colaba,7,Monsoon,27.5,24.0,30.0,6.0,12.5,1004.2,9.05,10,5.0,18.9,72.8167,64.0,136.9,175.8,57.9,6.1,-0.3272,-0.945,-0.5,-0.866,0.4497,10.8,MODERATE
2016-07-21,Bombay / Colaba,7,Monsoon,26.1,23.7,27.8,4.1,7.2,1006.1,7.15,10,5.0,18.9,72.8167,10.9,132.8,173.7,64.0,-53.1,-0.3434,-0.9392,-0.5,-0.866,0.1449,6.5,LOW
2016-07-22,Bombay / Colaba,7,Monsoon,27.6,23.6,29.2,5.6,12.8,1004.6,8.65,10,5.0,18.9,72.8167,15.0,89.9,177.8,10.9,4.1,-0.3595,-0.9332,-0.5,-0.866,0.3203,25.8,LOW
2016-07-23,Bombay / Colaba,7,Monsoon,27.5,23.6,31.7,8.1,11.7,1003.9,9.35,10,5.0,18.9,72.8167,9.9,35.8,185.7,15.0,-5.1,-0.3755,-0.9268,-0.5,-0.866,0.0,0.0,SAFE
2016-07-24,Bombay / Colaba,7,Monsoon,27.7,24.2,30.0,5.8,9.2,1004.2,9.05,10,5.0,18.9,72.8167,6.1,31.0,178.8,9.9,-3.8,-0.3914,-0.9202,-0.5,-0.866,0.0856,4.7,SAFE
2016-07-25,Bombay / Colaba,7,Monsoon,27.7,24.7,29.4,4.7,8.5,1004.8,8.45,10,5.0,18.9,72.8167,7.9,23.9,171.7,6.1,1.8,-0.4071,-0.9134,-0.5,-0.866,0.334,8.4,LOW
2016-07-26,Bombay / Colaba,7,Monsoon,26.4,25.0,28.0,3.0,8.7,1005.6,7.65,10,5.0,18.9,72.8167,0.0,14.0,113.8,7.9,-7.9,-0.4228,-0.9062,-0.5,-0.866,0.0,0.0,SAFE
2016-07-27,Bombay / Colaba,7,Monsoon,25.9,23.4,29.0,5.6,8.7,1006.4,6.85,10,5.0,18.9,72.8167,68.1,76.0,117.9,0.0,68.1,-0.4383,-0.8988,-0.5,-0.866,0.2797,24.2,LOW
2016-07-28,Bombay / Colaba,7,Monsoon,25.8,22.9,29.4,6.5,8.4,1006.7,6.55,10,5.0,18.9,72.8167,17.0,85.1,124.0,68.1,-51.1,-0.4537,-0.8912,-0.5,-0.866,0.0886,16.2,LOW
2016-07-29,Bombay / Colaba,7,Monsoon,25.8,22.4,28.0,5.6,7.7,1006.1,7.15,10,5.0,18.9,72.8167,110.0,195.1,219.0,17.0,93.0,-0.469,-0.8832,-0.5,-0.866,0.9703,41.5,HIGH
2016-07-30,Bombay / Colaba,7,Monsoon,27.1,23.0,29.0,6.0,11.3,1005.3,7.95,10,5.0,18.9,72.8167,115.1,242.1,324.2,110.0,5.1,-0.4841,-0.875,-0.5,-0.866,1.0,43.5,HIGH
2016-07-31,Bombay / Colaba,7,Monsoon,26.5,25.0,28.0,3.0,12.9,1006.2,7.05,10,5.0,18.9,72.8167,15.0,240.1,333.1,115.1,-100.1,-0.4991,-0.8666,-0.5,-0.866,0.4147,20.1,LOW
2016-08-01,Bombay / Colaba,8,Monsoon,27.0,23.2,28.0,4.8,21.5,1004.9,8.35,10,5.0,18.9,72.8167,111.0,241.1,436.2,15.0,96.0,-0.5139,-0.8578,-0.866,-0.5,1.0,28.3,HIGH
2016-08-02,Bombay / Colaba,8,Monsoon,27.8,24.6,28.0,3.4,20.7,1002.0,11.25,10,5.0,18.9,72.8167,25.9,151.9,462.1,111.0,-85.1,-0.5286,-0.8489,-0.866,-0.5,0.5367,17.6,LOW
2016-08-03,Bombay / Colaba,8,Monsoon,27.9,26.0,29.0,3.0,18.9,1001.8,11.45,10,5.0,18.9,72.8167,13.0,149.9,407.0,25.9,-12.9,-0.5431,-0.8397,-0.866,-0.5,0.5109,25.8,LOW
2016-08-04,Bombay / Colaba,8,Monsoon,28.3,24.5,30.6,6.1,18.0,1002.8,10.45,10,5.0,18.9,72.8167,15.0,53.9,405.0,13.0,2.0,-0.5575,-0.8302,-0.866,-0.5,0.1633,7.1,LOW
2016-08-05,Bombay / Colaba,8,Monsoon,26.9,24.0,28.0,4.0,17.3,1002.6,10.65,10,5.0,18.9,72.8167,17.0,45.0,312.0,15.0,2.0,-0.5717,-0.8205,-0.866,-0.5,0.0,1.5,SAFE
2016-08-06,Bombay / Colaba,8,Monsoon,27.7,24.5,29.0,4.5,18.8,1003.7,9.55,10,5.0,18.9,72.8167,142.0,174.0,338.9,17.0,125.0,-0.5857,-0.8105,-0.866,-0.5,0.9181,40.1,HIGH
2016-08-07,Bombay / Colaba,8,Monsoon,28.4,25.2,30.0,4.8,17.2,1004.8,8.45,10,5.0,18.9,72.8167,13.0,172.0,336.9,142.0,-129.0,-0.5996,-0.8003,-0.866,-0.5,0.3115,3.4,LOW
2016-08-08,Bombay / Colaba,8,Monsoon,28.3,25.5,30.6,5.1,18.7,1005.8,7.45,10,5.0,18.9,72.8167,3.0,158.0,228.9,13.0,-10.0,-0.6132,-0.7899,-0.866,-0.5,0.2581,10.1,LOW
2016-08-09,Bombay / Colaba,8,Monsoon,28.2,26.0,30.6,4.6,18.4,1005.7,7.55,10,5.0,18.9,72.8167,2.0,18.0,205.0,3.0,-1.0,-0.6267,-0.7792,-0.866,-0.5,0.0506,3.3,SAFE
2016-08-10,Bombay / Colaba,8,Monsoon,28.2,24.9,30.0,5.1,19.5,1006.2,7.05,10,5.0,18.9,72.8167,10.9,15.9,202.9,2.0,8.9,-0.64,-0.7683,-0.866,-0.5,0.2292,5.5,LOW
2016-08-11,Bombay / Colaba,8,Monsoon,27.8,24.9,30.4,5.5,16.4,1007.7,5.55,10,5.0,18.9,72.8167,4.1,17.0,192.0,10.9,-6.8,-0.6532,-0.7572,-0.866,-0.5,0.2131,7.8,LOW
2016-08-12,Bombay / Colaba,8,Monsoon,28.1,25.1,30.4,5.3,16.0,1005.9,7.35,10,5.0,18.9,72.8167,3.0,18.0,178.0,4.1,-1.1,-0.6661,-0.7459,-0.866,-0.5,0.0573,3.3,SAFE
2016-08-13,Bombay / Colaba,8,Monsoon,28.5,25.9,30.6,4.7,16.1,1007.1,6.15,10,5.0,18.9,72.8167,1.0,8.1,37.0,3.0,-2.0,-0.6788,-0.7343,-0.866,-0.5,0.1658,1.9,SAFE
2016-08-14,Bombay / Colaba,8,Monsoon,28.2,25.8,29.8,4.0,19.7,1006.8,6.45,10,5.0,18.9,72.8167,0.0,4.0,24.0,1.0,-1.0,-0.6914,-0.7225,-0.866,-0.5,0.0,0.0,SAFE
2016-08-15,Bombay / Colaba,8,Monsoon,28.5,26.0,30.6,4.6,18.7,1006.7,6.55,10,5.0,18.9,72.8167,3.0,4.0,24.0,0.0,3.0,-0.7037,-0.7105,-0.866,-0.5,0.0611,0.0,SAFE
2016-08-16,Bombay / Colaba,8,Monsoon,28.6,26.2,30.6,4.4,17.1,1005.9,7.35,10,5.0,18.9,72.8167,2.0,5.0,24.0,3.0,-1.0,-0.7158,-0.6983,-0.866,-0.5,0.146,7.1,SAFE
2016-08-17,Bombay / Colaba,8,Monsoon,28.3,26.0,31.2,5.2,15.7,1004.9,8.35,10,5.0,18.9,72.8167,0.0,5.0,13.1,2.0,-2.0,-0.7277,-0.6859,-0.866,-0.5,0.0,0.0,SAFE
2016-08-18,Bombay / Colaba,8,Monsoon,28.5,24.4,31.0,6.6,14.7,1004.8,8.45,10,5.0,18.9,72.8167,8.9,10.9,17.9,0.0,8.9,-0.7394,-0.6733,-0.866,-0.5,0.3103,1.3,LOW
2016-08-19,Bombay / Colaba,8,Monsoon,28.3,25.7,31.0,5.3,15.0,1005.9,7.35,10,5.0,18.9,72.8167,0.0,8.9,14.9,8.9,-8.9,-0.7509,-0.6605,-0.866,-0.5,0.0,1.2,SAFE
2016-08-20,Bombay / Colaba,8,Monsoon,28.6,25.4,30.2,4.8,14.0,1005.1,8.15,10,5.0,18.9,72.8167,1.0,9.9,14.9,0.0,1.0,-0.7621,-0.6474,-0.866,-0.5,0.0,0.0,SAFE
2016-08-21,Bombay / Colaba,8,Monsoon,28.6,25.8,30.6,4.8,14.1,1005.3,7.95,10,5.0,18.9,72.8167,5.1,6.1,20.0,1.0,4.1,-0.7731,-0.6342,-0.866,-0.5,0.0547,7.5,SAFE
2016-08-22,Bombay / Colaba,8,Monsoon,27.8,27.0,30.2,3.2,14.1,1006.1,7.15,10,5.0,18.9,72.8167,2.0,8.1,19.0,5.1,-3.1,-0.7839,-0.6208,-0.866,-0.5,0.1016,4.5,SAFE
2016-08-23,Bombay / Colaba,8,Monsoon,27.2,23.8,29.0,5.2,12.8,1005.9,7.35,10,5.0,18.9,72.8167,8.9,16.0,25.9,2.0,6.9,-0.7945,-0.6073,-0.866,-0.5,0.235,13.5,LOW
2016-08-24,Bombay / Colaba,8,Monsoon,28.1,24.7,30.6,5.9,14.1,1005.9,7.35,10,5.0,18.9,72.8167,10.9,21.8,36.8,8.9,2.0,-0.8048,-0.5935,-0.866,-0.5,0.118,0.0,SAFE
2016-08-25,Bombay / Colaba,8,Monsoon,28.3,24.8,31.8,7.0,14.8,1005.9,7.35,10,5.0,18.9,72.8167,5.1,24.9,33.0,10.9,-5.8,-0.8149,-0.5796,-0.866,-0.5,0.0,0.0,SAFE
2016-08-26,Bombay / Colaba,8,Monsoon,26.3,24.4,28.0,3.6,7.8,1006.6,6.65,10,5.0,18.9,72.8167,1.0,17.0,34.0,5.1,-4.1,-0.8248,-0.5655,-0.866,-0.5,0.1523,2.9,SAFE
2016-08-27,Bombay / Colaba,8,Monsoon,25.7,24.0,27.0,3.0,7.8,1006.5,6.75,10,5.0,18.9,72.8167,56.9,63.0,89.9,1.0,55.9,-0.8344,-0.5512,-0.866,-0.5,0.4916,19.3,MODERATE
2016-08-28,Bombay / Colaba,8,Monsoon,26.8,23.7,28.0,4.3,11.4,1006.4,6.85,10,5.0,18.9,72.8167,52.1,110.0,136.9,56.9,-4.8,-0.8437,-0.5368,-0.866,-0.5,0.2549,17.5,LOW
2016-08-29,Bombay / Colaba,8,Monsoon,27.9,25.0,30.8,5.8,11.9,1006.2,7.05,10,5.0,18.9,72.8167,40.9,149.9,175.8,52.1,-11.2,-0.8528,-0.5222,-0.866,-0.5,0.4623,15.6,LOW
2016-08-30,Bombay / Colaba,8,Monsoon,27.9,25.5,29.8,4.3,11.9,1005.4,7.85,10,5.0,18.9,72.8167,2.0,95.0,168.9,40.9,-38.9,-0.8617,-0.5074,-0.866,-0.5,0.0189,10.6,SAFE
2016-08-31,Bombay / Colaba,8,Monsoon,28.2,25.0,30.8,5.8,11.9,1005.8,7.45,10,5.0,18.9,72.8167,2.0,44.9,160.0,2.0,0.0,-0.8703,-0.4925,-0.866,-0.5,0.0409,7.7,SAFE
2016-09-01,Bombay / Colaba,9,Monsoon,28.2,25.4,30.5,5.1,4.8,1007.1,6.15,10,5.0,18.9,72.8167,0.5,4.5,155.4,2.0,-1.5,-0.8786,-0.4775,-1.0,-0.0,0.0,0.0,SAFE
2016-09-02,Bombay / Colaba,9,Monsoon,27.2,25.2,30.0,4.8,12.2,1007.1,6.15,10,5.0,18.9,72.8167,4.1,6.6,158.5,0.5,3.6,-0.8867,-0.4623,-1.0,-0.0,0.1487,8.0,SAFE
2016-09-03,Bombay / Colaba,9,Monsoon,27.4,23.6,30.2,6.6,10.5,1007.6,5.65,10,5.0,18.9,72.8167,22.1,26.7,123.7,4.1,18.0,-0.8945,-0.447,-1.0,-0.0,0.1962,15.0,LOW
2016-09-04,Bombay / Colaba,9,Monsoon,28.4,23.9,31.2,7.3,14.1,1009.8,3.45,10,5.0,18.9,72.8167,1.0,27.2,72.6,22.1,-21.1,-0.9021,-0.4315,-1.0,-0.0,0.0,3.2,SAFE
2016-09-05,Bombay / Colaba,9,Monsoon,28.4,25.2,31.2,6.0,14.4,1010.6,2.65,10,5.0,18.9,72.8167,0.0,23.1,31.7,1.0,-1.0,-0.9094,-0.4159,-1.0,-0.0,0.1604,1.6,SAFE
2016-09-06,Bombay / Colaba,9,Monsoon,28.4,25.2,31.2,6.0,12.3,1010.6,2.65,10,5.0,18.9,72.8167,0.0,1.0,29.7,0.0,0.0,-0.9164,-0.4002,-1.0,-0.0,0.0,0.0,SAFE
2016-09-07,Bombay / Colaba,9,Monsoon,27.6,25.4,30.6,5.2,13.4,1009.6,3.65,10,5.0,18.9,72.8167,0.3,0.3,28.0,0.0,0.3,-0.9232,-0.3844,-1.0,-0.0,0.0,0.0,SAFE
2016-09-08,Bombay / Colaba,9,Monsoon,27.9,24.0,31.4,7.4,10.2,1007.1,6.15,10,5.0,18.9,72.8167,5.1,5.4,32.6,0.3,4.8,-0.9296,-0.3685,-1.0,-0.0,0.0,1.7,SAFE
2016-09-09,Bombay / Colaba,9,Monsoon,27.2,24.0,31.8,7.8,10.7,1010.8,2.45,10,5.0,18.9,72.8167,0.0,5.4,28.5,5.1,-5.1,-0.9358,-0.3524,-1.0,-0.0,0.003,0.0,SAFE
2016-09-10,Bombay / Colaba,9,Monsoon,27.8,22.6,30.8,8.2,10.6,1009.9,3.35,10,5.0,18.9,72.8167,26.9,32.0,33.3,0.0,26.9,-0.9418,-0.3363,-1.0,-0.0,0.2688,10.0,LOW
2016-09-11,Bombay / Colaba,9,Monsoon,27.8,24.2,30.8,6.6,10.9,1008.6,4.65,10,5.0,18.9,72.8167,0.8,27.7,33.1,26.9,-26.1,-0.9474,-0.32,-1.0,-0.0,0.1336,0.0,SAFE
2016-09-12,Bombay / Colaba,9,Monsoon,28.3,23.4,31.4,8.0,10.1,1008.0,5.25,10,5.0,18.9,72.8167,7.9,35.6,41.0,0.8,7.1,-0.9528,-0.3037,-1.0,-0.0,0.2666,12.3,LOW
2016-09-13,Bombay / Colaba,9,Monsoon,28.0,23.6,30.0,6.4,9.4,1008.4,4.85,10,5.0,18.9,72.8167,0.0,8.7,41.0,7.9,-7.9,-0.9579,-0.2873,-1.0,-0.0,0.0377,0.0,SAFE
2016-09-14,Bombay / Colaba,9,Monsoon,28.9,23.9,31.0,7.1,9.2,1008.1,5.15,10,5.0,18.9,72.8167,6.1,14.0,46.8,0.0,6.1,-0.9627,-0.2707,-1.0,-0.0,0.117,2.1,SAFE
2016-09-15,Bombay / Colaba,9,Monsoon,26.2,25.0,29.0,4.0,11.3,1006.7,6.55,10,5.0,18.9,72.8167,2.0,8.1,43.7,6.1,-4.1,-0.9672,-0.2541,-1.0,-0.0,0.0095,0.0,SAFE
2016-09-16,Bombay / Colaba,9,Monsoon,26.9,23.4,28.0,4.6,8.9,1005.0,8.25,10,5.0,18.9,72.8167,81.0,89.1,124.7,2.0,79.0,-0.9714,-0.2375,-1.0,-0.0,0.5911,15.0,MODERATE
2016-09-17,Bombay / Colaba,9,Monsoon,26.7,23.0,29.0,6.0,11.5,1007.1,6.15,10,5.0,18.9,72.8167,50.0,133.0,147.8,81.0,-31.0,-0.9753,-0.2207,-1.0,-0.0,0.529,21.4,MODERATE
2016-09-18,Bombay / Colaba,9,Monsoon,26.3,23.6,27.0,3.4,14.5,1005.4,7.85,10,5.0,18.9,72.8167,56.9,187.9,203.9,50.0,6.9,-0.979,-0.2039,-1.0,-0.0,0.5894,5.6,MODERATE
2016-09-19,Bombay / Colaba,9,Monsoon,26.6,23.0,29.0,6.0,12.2,1008.1,5.15,10,5.0,18.9,72.8167,35.1,142.0,231.1,56.9,-21.8,-0.9824,-0.187,-1.0,-0.0,0.2324,23.1,LOW
2016-09-20,Bombay / Colaba,9,Monsoon,25.2,23.0,28.0,5.0,10.4,1008.2,5.05,10,5.0,18.9,72.8167,23.1,115.1,254.2,35.1,-12.0,-0.9854,-0.1701,-1.0,-0.0,0.3563,15.6,LOW
2016-09-21,Bombay / Colaba,9,Monsoon,25.9,22.0,27.0,5.0,10.7,1008.0,5.25,10,5.0,18.9,72.8167,143.0,201.2,391.1,23.1,119.9,-0.9882,-0.1531,-1.0,-0.0,1.0,36.9,HIGH
2016-09-22,Bombay / Colaba,9,Monsoon,27.1,22.8,29.0,6.2,12.0,1007.8,5.45,10,5.0,18.9,72.8167,103.9,270.0,493.0,143.0,-39.1,-0.9907,-0.1361,-1.0,-0.0,0.8864,41.7,HIGH
2016-09-23,Bombay / Colaba,9,Monsoon,27.0,24.2,28.0,3.8,12.1,1005.9,7.35,10,5.0,18.9,72.8167,39.9,286.8,451.9,103.9,-64.0,-0.9929,-0.1191,-1.0,-0.0,0.5282,37.3,LOW
2016-09-24,Bombay / Colaba,9,Monsoon,27.3,23.0,29.0,6.0,11.0,1004.9,8.35,10,5.0,18.9,72.8167,93.0,236.8,494.9,39.9,53.1,-0.9948,-0.102,-1.0,-0.0,1.0,43.0,HIGH
2016-09-25,Bombay / Colaba,9,Monsoon,27.4,23.4,29.2,5.8,10.4,1006.3,6.95,10,5.0,18.9,72.8167,1.0,133.9,439.0,93.0,-92.0,-0.9964,-0.0848,-1.0,-0.0,0.2908,3.5,LOW
2016-09-26,Bombay / Colaba,9,Monsoon,28.7,24.8,31.0,6.2,11.4,1008.3,4.95,10,5.0,18.9,72.8167,7.1,101.1,411.0,1.0,6.1,-0.9977,-0.0677,-1.0,-0.0,0.1964,21.5,LOW
2016-09-27,Bombay / Colaba,9,Monsoon,28.1,25.2,29.4,4.2,12.2,1009.2,4.05,10,5.0,18.9,72.8167,0.0,8.1,387.9,7.1,-7.1,-0.9987,-0.0505,-1.0,-0.0,0.0,2.5,SAFE
2016-09-28,Bombay / Colaba,9,Monsoon,28.3,24.4,30.0,5.6,10.9,1007.1,6.15,10,5.0,18.9,72.8167,2.0,9.1,246.9,0.0,2.0,-0.9994,-0.0333,-1.0,-0.0,0.0,0.0,SAFE
2016-09-29,Bombay / Colaba,9,Monsoon,28.3,24.4,31.0,6.6,10.9,1008.1,5.15,10,5.0,18.9,72.8167,0.0,2.0,143.0,2.0,-2.0,-0.9999,-0.0161,-1.0,-0.0,0.0,0.0,SAFE
2016-09-30,Bombay / Colaba,9,Monsoon,28.0,22.5,30.8,8.3,9.9,1007.6,5.65,10,5.0,18.9,72.8167,0.0,2.0,103.1,0.0,0.0,-1.0,0.0011,-1.0,-0.0,0.0,0.0,SAFE
2017-07-01,Bombay / Colaba,7,Monsoon,28.4,24.4,31.0,6.6,18.0,1002.2,11.05,10,5.0,18.9,72.8167,93.0,93.0,103.1,0.0,93.0,0.0108,-0.9999,-0.5,-0.866,0.58,27.5,MODERATE
2017-07-02,Bombay / Colaba,7,Monsoon,28.2,24.2,31.0,6.8,16.4,1003.1,10.15,10,5.0,18.9,72.8167,49.0,142.0,151.1,93.0,-44.0,-0.0065,-1.0,-0.5,-0.866,0.5449,28.6,MODERATE
2017-07-03,Bombay / Colaba,7,Monsoon,29.8,25.2,31.6,6.4,16.5,1005.0,8.25,10,5.0,18.9,72.8167,18.0,160.0,162.0,49.0,-31.0,-0.0237,-0.9997,-0.5,-0.866,0.2778,19.9,LOW
2017-07-04,Bombay / Colaba,7,Monsoon,29.3,26.0,32.0,6.0,15.5,1005.9,7.35,10,5.0,18.9,72.8167,4.1,71.1,166.1,18.0,-13.9,-0.0408,-0.9992,-0.5,-0.866,0.3181,7.8,LOW
2017-07-05,Bombay / Colaba,7,Monsoon,29.7,24.9,31.0,6.1,18.2,1005.8,7.45,10,5.0,18.9,72.8167,7.1,29.2,171.2,4.1,3.0,-0.058,-0.9983,-0.5,-0.866,0.2547,11.8,LOW
2017-07-06,Bombay / Colaba,7,Monsoon,29.5,27.2,32.0,4.8,18.5,1006.0,7.25,10,5.0,18.9,72.8167,1.0,12.2,172.2,7.1,-6.1,-0.0752,-0.9972,-0.5,-0.866,0.0076,0.6,SAFE
2017-07-07,Bombay / Colaba,7,Monsoon,29.7,25.5,32.2,6.7,15.6,1006.5,6.75,10,5.0,18.9,72.8167,6.1,14.2,178.3,1.0,5.1,-0.0923,-0.9957,-0.5,-0.866,0.0191,0.0,SAFE
2017-07-08,Bombay / Colaba,7,Monsoon,29.4,28.4,31.4,3.0,15.1,1006.8,6.45,10,5.0,18.9,72.8167,0.0,7.1,85.3,6.1,-6.1,-0.1094,-0.994,-0.5,-0.866,0.0,3.0,SAFE
2017-07-09,Bombay / Colaba,7,Monsoon,29.4,24.6,32.0,7.4,11.4,1006.1,7.15,10,5.0,18.9,72.8167,9.9,16.0,46.2,0.0,9.9,-0.1265,-0.992,-0.5,-0.866,0.0,14.0,SAFE
2017-07-10,Bombay / Colaba,7,Monsoon,29.4,26.2,32.4,6.2,11.7,1007.2,6.05,10,5.0,18.9,72.8167,0.0,9.9,28.2,9.9,-9.9,-0.1436,-0.9896,-0.5,-0.866,0.0,0.0,SAFE
2017-07-11,Bombay / Colaba,7,Monsoon,29.7,26.0,32.0,6.0,15.4,1007.3,5.95,10,5.0,18.9,72.8167,3.0,12.9,27.1,0.0,3.0,-0.1606,-0.987,-0.5,-0.866,0.0819,0.0,SAFE
2017-07-12,Bombay / Colaba,7,Monsoon,29.7,27.4,32.0,4.6,17.3,1006.5,6.75,10,5.0,18.9,72.8167,0.5,3.5,20.5,3.0,-2.5,-0.1775,-0.9841,-0.5,-0.866,0.0,0.0,SAFE
2017-07-13,Bombay / Colaba,7,Monsoon,28.8,26.0,31.0,5.0,16.9,1005.1,8.15,10,5.0,18.9,72.8167,0.3,3.8,19.8,0.5,-0.2,-0.1944,-0.9809,-0.5,-0.866,0.0,0.0,SAFE
2017-07-14,Bombay / Colaba,7,Monsoon,28.2,24.2,30.0,5.8,18.8,1004.2,9.05,10,5.0,18.9,72.8167,25.9,26.7,39.6,0.3,25.6,-0.2113,-0.9774,-0.5,-0.866,0.1734,1.7,LOW
2017-07-15,Bombay / Colaba,7,Monsoon,27.4,23.4,29.0,5.6,18.2,1004.2,9.05,10,5.0,18.9,72.8167,68.1,94.3,107.7,25.9,42.2,-0.2281,-0.9736,-0.5,-0.866,0.5683,25.1,MODERATE
2017-07-16,Bombay / Colaba,7,Monsoon,27.9,23.0,30.4,7.4,19.5,1004.0,9.25,10,5.0,18.9,72.8167,72.9,166.9,170.7,68.1,4.8,-0.2448,-0.9696,-0.5,-0.866,0.7036,29.3,MODERATE
2017-07-17,Bombay / Colaba,7,Monsoon,25.5,23.0,27.0,4.0,14.2,1003.7,9.55,10,5.0,18.9,72.8167,56.9,197.9,227.6,72.9,-16.0,-0.2614,-0.9652,-0.5,-0.866,0.4152,28.3,MODERATE
2017-07-18,Bombay / Colaba,7,Monsoon,26.4,22.5,27.0,4.5,12.7,1001.8,11.45,10,5.0,18.9,72.8167,163.1,292.9,387.7,56.9,106.2,-0.278,-0.9606,-0.5,-0.866,1.0,53.7,HIGH
2017-07-19,Bombay / Colaba,7,Monsoon,27.1,24.2,29.0,4.8,10.8,1000.0,13.25,10,5.0,18.9,72.8167,79.0,299.0,466.2,163.1,-84.1,-0.2945,-0.9557,-0.5,-0.866,0.7316,39.2,MODERATE
2017-07-20,Bombay / Colaba,7,Monsoon,27.5,24.6,30.0,5.4,13.1,999.0,14.25,10,5.0,18.9,72.8167,22.1,264.2,488.0,79.0,-56.9,-0.3109,-0.9505,-0.5,-0.866,0.6348,32.0,LOW
2017-07-21,Bombay / Colaba,7,Monsoon,27.4,24.5,29.0,4.5,19.8,1000.5,12.75,10,5.0,18.9,72.8167,40.9,142.0,503.0,22.1,18.8,-0.3272,-0.945,-0.5,-0.866,0.5332,16.7,LOW
2017-07-22,Bombay / Colaba,7,Monsoon,27.7,24.2,30.0,5.8,20.7,1002.7,10.55,10,5.0,18.9,72.8167,87.1,150.1,522.0,40.9,46.2,-0.3434,-0.9392,-0.5,-0.866,0.5997,22.0,MODERATE
2017-07-23,Bombay / Colaba,7,Monsoon,28.5,24.2,30.0,5.8,17.5,1003.4,9.85,10,5.0,18.9,72.8167,27.9,155.9,477.0,87.1,-59.2,-0.3595,-0.9332,-0.5,-0.866,0.3262,19.0,LOW
2017-07-24,Bombay / Colaba,7,Monsoon,28.8,26.6,31.0,4.4,20.7,1004.1,9.15,10,5.0,18.9,72.8167,0.0,115.0,420.1,27.9,-27.9,-0.3755,-0.9268,-0.5,-0.866,0.1574,6.8,SAFE
2017-07-25,Bombay / Colaba,7,Monsoon,28.4,24.8,30.0,5.2,16.0,1004.1,9.15,10,5.0,18.9,72.8167,5.1,33.0,262.1,0.0,5.1,-0.3914,-0.9202,-0.5,-0.866,0.0,0.0,SAFE
2017-07-26,Bombay / Colaba,7,Monsoon,28.6,26.4,30.0,3.6,16.5,1004.4,8.85,10,5.0,18.9,72.8167,8.9,14.0,192.0,5.1,3.8,-0.4071,-0.9134,-0.5,-0.866,0.1341,9.3,SAFE
2017-07-27,Bombay / Colaba,7,Monsoon,28.3,25.9,30.0,4.1,16.9,1005.0,8.25,10,5.0,18.9,72.8167,4.1,18.1,174.0,8.9,-4.8,-0.4228,-0.9062,-0.5,-0.866,0.0523,7.2,SAFE
2017-07-28,Bombay / Colaba,7,Monsoon,28.3,25.6,30.0,4.4,16.9,1006.2,7.05,10,5.0,18.9,72.8167,5.1,18.1,138.2,4.1,1.0,-0.4383,-0.8988,-0.5,-0.866,0.1879,0.0,LOW
2017-07-29,Bombay / Colaba,7,Monsoon,28.6,25.0,31.0,6.0,16.8,1007.1,6.15,10,5.0,18.9,72.8167,4.1,13.3,55.2,5.1,-1.0,-0.4537,-0.8912,-0.5,-0.866,0.0,10.4,SAFE
2017-07-30,Bombay / Colaba,7,Monsoon,28.1,25.6,31.0,5.4,15.2,1007.5,5.75,10,5.0,18.9,72.8167,2.0,11.2,29.3,4.1,-2.1,-0.469,-0.8832,-0.5,-0.866,0.0,4.4,SAFE
2017-07-31,Bombay / Colaba,7,Monsoon,27.8,24.9,30.2,5.3,13.2,1007.2,6.05,10,5.0,18.9,72.8167,2.0,8.1,31.3,2.0,0.0,-0.4841,-0.875,-0.5,-0.866,0.0,8.2,SAFE
2017-08-01,Bombay / Colaba,8,Monsoon,28.3,24.8,31.0,6.2,14.9,1007.3,5.95,10,5.0,18.9,72.8167,13.0,17.0,39.2,2.0,11.0,-0.4991,-0.8666,-0.866,-0.5,0.0184,0.0,SAFE
2017-08-02,Bombay / Colaba,8,Monsoon,28.6,26.5,30.8,4.3,14.8,1007.5,5.75,10,5.0,18.9,72.8167,2.0,17.0,32.3,13.0,-11.0,-0.5139,-0.8578,-0.866,-0.5,0.0,0.0,SAFE
2017-08-03,Bombay / Colaba,8,Monsoon,28.6,25.5,30.6,5.1,15.9,1005.9,7.35,10,5.0,18.9,72.8167,6.1,21.1,34.3,2.0,4.1,-0.5286,-0.8489,-0.866,-0.5,0.2001,1.7,LOW
2017-08-04,Bombay / Colaba,8,Monsoon,29.1,26.1,32.0,5.9,16.1,1004.0,9.25,10,5.0,18.9,72.8167,2.0,10.1,31.2,6.1,-4.1,-0.5431,-0.8397,-0.866,-0.5,0.0,3.6,SAFE
2017-08-05,Bombay / Colaba,8,Monsoon,29.1,26.0,31.0,5.0,14.6,1003.8,9.45,10,5.0,18.9,72.8167,3.0,11.1,30.1,2.0,1.0,-0.5575,-0.8302,-0.866,-0.5,0.078,10.7,SAFE
